x,y,img_path,img_label
-0.7605871,-1.0879455,../bdd100k/seg/images/train/278f2bc1-a0562ec1.jpg,BDD
1.1414145,1.204284,../GTA/01_images/00954.png,GTA
-0.10859432,-1.4423195,../cityscape/leftImg8bit/val/munster/munster_000039_000019_leftImg8bit.png,cityscape
1.5599159,1.5594647,../GTA/02_images/02723.png,GTA
-0.61035305,-0.27007222,../bdd100k/seg/images/train/6188662c-e18e9c44.jpg,BDD
-0.33212188,-1.2029979,../bdd100k/seg/images/train/4c3bf807-021593bc.jpg,BDD
-1.0994921,0.14108017,../bdd100k/seg/images/train/24a75019-446b7e88.jpg,BDD
-0.90385795,1.126767,../bdd100k/seg/images/train/022ec367-cb18e652.jpg,BDD
-0.6658901,1.4874542,../bdd100k/seg/images/train/8335e55d-dd25e148.jpg,BDD
1.0782877,1.5040926,../GTA/03_images/05289.png,GTA
-0.4029793,-1.2075261,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000000_007365_leftImg8bit.png,cityscape
-0.20358095,0.71140724,../GTA/03_images/06340.png,GTA
1.8877494,1.4623299,../GTA/02_images/03159.png,GTA
-1.2352799,0.2655677,../bdd100k/seg/images/train/72d1a01b-0e0f0001.jpg,BDD
1.8943892,1.3814168,../GTA/02_images/04474.png,GTA
-0.11176549,-1.1159168,../cityscape/leftImg8bit/test/mainz/mainz_000003_008690_leftImg8bit.png,cityscape
0.019765532,-1.4734344,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_031223_leftImg8bit.png,cityscape
-0.507736,-1.7060314,../cityscape/leftImg8bit/train/aachen/aachen_000066_000019_leftImg8bit.png,cityscape
0.9516009,-0.96603674,../GTA/03_images/06918.png,GTA
0.22409381,-0.14566684,../GTA/03_images/09010.png,GTA
-0.42255092,-1.9703279,../cityscape/leftImg8bit/train/aachen/aachen_000151_000019_leftImg8bit.png,cityscape
-0.73149705,-0.9491749,../cityscape/leftImg8bit/test/munich/munich_000332_000019_leftImg8bit.png,cityscape
0.096191734,-1.19733,../cityscape/leftImg8bit/test/munich/munich_000097_000019_leftImg8bit.png,cityscape
-0.99646026,-0.33049726,../cityscape/leftImg8bit/train/bremen/bremen_000168_000019_leftImg8bit.png,cityscape
-0.4147831,0.077185415,../bdd100k/seg/images/train/60994578-2ec14c73.jpg,BDD
-1.2045265,0.021711191,../bdd100k/seg/images/train/4b94bae4-48184270.jpg,BDD
-0.06614831,-1.0049413,../bdd100k/seg/images/train/41822cbd-2d85ad88.jpg,BDD
-0.49191704,-1.0468369,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_010816_leftImg8bit.png,cityscape
0.52609646,0.29890698,../GTA/02_images/02517.png,GTA
1.8408077,1.3914676,../GTA/03_images/05619.png,GTA
-0.6839111,-0.37340668,../bdd100k/seg/images/train/6a2d7759-45d710c2.jpg,BDD
-0.6922927,-0.4341562,../cityscape/leftImg8bit/test/munich/munich_000202_000019_leftImg8bit.png,cityscape
-0.757964,-0.83702284,../cityscape/leftImg8bit/train/aachen/aachen_000128_000019_leftImg8bit.png,cityscape
-0.15375842,-2.5411706,../GTA/01_images/00001.png,GTA
-0.93873876,0.5509011,../cityscape/leftImg8bit/test/mainz/mainz_000003_006478_leftImg8bit.png,cityscape
-0.30906045,-1.742065,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000178_000019_leftImg8bit.png,cityscape
-0.7115608,1.4077564,../bdd100k/seg/images/val/a91b7555-00000975.jpg,BDD
-0.6892746,-0.009311857,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_104857_leftImg8bit.png,cityscape
1.2288775,1.4598283,../GTA/02_images/04003.png,GTA
1.1467798,1.5319909,../GTA/03_images/08863.png,GTA
0.6628436,0.97020555,../GTA/03_images/06082.png,GTA
-0.60199296,0.10229892,../GTA/03_images/08208.png,GTA
-1.1958227,0.10018291,../bdd100k/seg/images/test/f1207b48-00000000.jpg,BDD
-0.18086272,-1.2801485,../cityscape/leftImg8bit/test/mainz/mainz_000000_018249_leftImg8bit.png,cityscape
0.27037203,-0.46917018,../GTA/03_images/09067.png,GTA
0.49101532,-1.2420199,../GTA/03_images/06923.png,GTA
1.6725931,1.3414894,../GTA/02_images/04147.png,GTA
-0.60230416,-1.1198906,../cityscape/leftImg8bit/train/bremen/bremen_000122_000019_leftImg8bit.png,cityscape
1.1483166,1.5364326,../GTA/02_images/03304.png,GTA
0.7584897,1.5196396,../GTA/02_images/04936.png,GTA
-0.4302172,0.58175355,../bdd100k/seg/images/train/3bb1095b-e8547171.jpg,BDD
0.103406,-1.2850984,../cityscape/leftImg8bit/val/lindau/lindau_000055_000019_leftImg8bit.png,cityscape
-0.3802775,0.27264312,../bdd100k/seg/images/train/901fbccc-a4454c87.jpg,BDD
-0.60099506,-1.0729154,../cityscape/leftImg8bit/train/cologne/cologne_000114_000019_leftImg8bit.png,cityscape
1.9401765,1.4649318,../GTA/01_images/01271.png,GTA
-0.49556777,0.4632054,../GTA/03_images/07763.png,GTA
-0.13944767,-2.6430314,../bdd100k/seg/images/test/d43b8f79-bb0668c0.jpg,BDD
-0.7119924,-0.059240967,../GTA/03_images/08503.png,GTA
-0.28494212,-1.5034235,../cityscape/leftImg8bit/test/munich/munich_000170_000019_leftImg8bit.png,cityscape
-0.29252607,-1.5144129,../cityscape/leftImg8bit/test/munich/munich_000192_000019_leftImg8bit.png,cityscape
-1.0050498,0.294437,../bdd100k/seg/images/train/0ec4e1d8-36ec61fc.jpg,BDD
-0.23928522,-1.2932681,../cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000000_035083_leftImg8bit.png,cityscape
-0.21204151,-1.4424841,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_013223_leftImg8bit.png,cityscape
1.8911026,1.3858045,../GTA/02_images/04475.png,GTA
1.584505,1.4824176,../GTA/03_images/06414.png,GTA
-0.6406407,0.42033818,../bdd100k/seg/images/val/9aa12a35-79090001.jpg,BDD
-0.81413627,-0.97330505,../bdd100k/seg/images/train/2059f725-0ff7f12f.jpg,BDD
-1.0756844,-0.3459993,../cityscape/leftImg8bit/train/bremen/bremen_000116_000019_leftImg8bit.png,cityscape
-0.4660218,-1.8241278,../cityscape/leftImg8bit/train/erfurt/erfurt_000103_000019_leftImg8bit.png,cityscape
1.1281723,1.5098197,../GTA/01_images/00966.png,GTA
-0.7054049,-0.4185941,../bdd100k/seg/images/train/71dc1615-2441cddc.jpg,BDD
-0.1889688,-1.4813515,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000206_000019_leftImg8bit.png,cityscape
0.09480985,-0.69757545,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_055172_leftImg8bit.png,cityscape
-0.13652457,-2.656719,../bdd100k/seg/images/train/28f73d40-b7930001.jpg,BDD
-0.29959255,0.3142419,../GTA/03_images/07653.png,GTA
1.1820072,1.4657604,../GTA/01_images/01580.png,GTA
-0.34047797,-0.9541403,../cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000000_018720_leftImg8bit.png,cityscape
-0.5939063,0.094728746,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_023854_leftImg8bit.png,cityscape
-0.50730675,-1.165612,../cityscape/leftImg8bit/test/munich/munich_000178_000019_leftImg8bit.png,cityscape
0.92795694,1.0044881,../bdd100k/seg/images/train/04c450d8-00000000.jpg,BDD
-0.3513867,0.23694268,../bdd100k/seg/images/train/c324a11d-eaaeb859.jpg,BDD
-0.69369406,-1.3465221,../cityscape/leftImg8bit/test/berlin/berlin_000408_000019_leftImg8bit.png,cityscape
-0.3913484,0.86424094,../GTA/01_images/00839.png,GTA
0.80118275,1.5310948,../GTA/03_images/07486.png,GTA
-0.41105124,-1.7811381,../cityscape/leftImg8bit/train/tubingen/tubingen_000140_000019_leftImg8bit.png,cityscape
-0.61889076,1.5157137,../bdd100k/seg/images/train/36379ca2-90c4d7be.jpg,BDD
-0.096981354,-1.2116851,../cityscape/leftImg8bit/test/munich/munich_000108_000019_leftImg8bit.png,cityscape
0.31207222,-0.82154185,../cityscape/leftImg8bit/test/mainz/mainz_000000_003049_leftImg8bit.png,cityscape
0.10927924,1.4829899,../bdd100k/seg/images/val/9f51e19f-00000000.jpg,BDD
-0.76627487,1.0658973,../bdd100k/seg/images/train/31d360ac-1a859630.jpg,BDD
-0.23108977,-1.5412095,../cityscape/leftImg8bit/train/cologne/cologne_000043_000019_leftImg8bit.png,cityscape
-0.8111314,-0.6239642,../bdd100k/seg/images/val/9b970e47-359c8e97.jpg,BDD
-0.41371775,-1.4429581,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000072_000019_leftImg8bit.png,cityscape
1.9412705,1.4515476,../GTA/02_images/03981.png,GTA
-0.19842672,-1.8259584,../bdd100k/seg/images/train/a93af51d-96dae531.jpg,BDD
-0.70041335,-0.96522963,../cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000000_031005_leftImg8bit.png,cityscape
-0.9435547,-0.8302746,../cityscape/leftImg8bit/train/weimar/weimar_000122_000019_leftImg8bit.png,cityscape
-0.30277616,-0.62825054,../cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_025748_leftImg8bit.png,cityscape
1.9887197,1.324985,../GTA/02_images/02897.png,GTA
1.0571196,0.9666101,../GTA/03_images/05213.png,GTA
-1.0811242,0.12149777,../bdd100k/seg/images/train/4fb2303a-00000000.jpg,BDD
-0.5884348,-1.0119784,../bdd100k/seg/images/train/2105fcd5-412eacce.jpg,BDD
0.59323996,1.4976269,../GTA/01_images/00635.png,GTA
1.5741442,1.558483,../GTA/02_images/02620.png,GTA
-0.2960369,-1.4902079,../cityscape/leftImg8bit/test/munich/munich_000272_000019_leftImg8bit.png,cityscape
-0.48019084,-1.2385151,../cityscape/leftImg8bit/test/munich/munich_000303_000019_leftImg8bit.png,cityscape
-0.30240566,0.5686595,../GTA/03_images/09319.png,GTA
-0.087772235,-1.3107553,../cityscape/leftImg8bit/train/bochum/bochum_000000_025746_leftImg8bit.png,cityscape
-0.036776353,-1.1171912,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_053776_leftImg8bit.png,cityscape
0.56043357,1.5131395,../GTA/03_images/05386.png,GTA
-0.96726674,-0.770845,../bdd100k/seg/images/train/5c8bd8f8-88cebff5.jpg,BDD
0.05004753,1.382835,../bdd100k/seg/images/train/439c1313-3d04d575.jpg,BDD
0.54377085,0.11036409,../GTA/03_images/09500.png,GTA
2.0626378,1.4725955,../GTA/02_images/02760.png,GTA
-0.5129851,-0.12994446,../bdd100k/seg/images/test/d875676c-8f2091ae.jpg,BDD
-0.39377978,-0.44615048,../bdd100k/seg/images/train/8e3bb7b2-bc34fce7.jpg,BDD
-0.67454517,-0.9050555,../GTA/03_images/09521.png,GTA
-0.26122978,1.5575466,../bdd100k/seg/images/test/f5fce005-00000380.jpg,BDD
-0.19548908,-1.7584665,../cityscape/leftImg8bit/val/munster/munster_000089_000019_leftImg8bit.png,cityscape
1.329337,1.2928655,../GTA/03_images/05547.png,GTA
-0.3224791,-0.74049485,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_010600_leftImg8bit.png,cityscape
-0.013880965,0.6961784,../GTA/03_images/09730.png,GTA
-0.38510343,-1.1649871,../cityscape/leftImg8bit/train/aachen/aachen_000087_000019_leftImg8bit.png,cityscape
0.0014046795,-1.1638628,../bdd100k/seg/images/train/c3981cf1-6e95c296.jpg,BDD
-0.41694674,-1.9721226,../cityscape/leftImg8bit/val/munster/munster_000125_000019_leftImg8bit.png,cityscape
-0.8799916,0.7872346,../bdd100k/seg/images/train/932c1c93-91f79869.jpg,BDD
-0.28608823,1.6367887,../bdd100k/seg/images/train/00e9be89-00001155.jpg,BDD
0.5534317,0.61279756,../GTA/03_images/06814.png,GTA
-1.2193872,0.24566905,../GTA/03_images/08603.png,GTA
0.69707465,0.76208115,../bdd100k/seg/images/test/d83a375e-00000000.jpg,BDD
-1.0855733,0.12985162,../bdd100k/seg/images/test/ae60618a-00000000.jpg,BDD
-0.19417417,-1.7637032,../cityscape/leftImg8bit/train/aachen/aachen_000168_000019_leftImg8bit.png,cityscape
-0.7114447,1.2775099,../bdd100k/seg/images/train/59d1965e-d7d5274d.jpg,BDD
-0.20122267,-1.661455,../cityscape/leftImg8bit/train/erfurt/erfurt_000085_000019_leftImg8bit.png,cityscape
-0.9462421,-0.8391178,../cityscape/leftImg8bit/test/munich/munich_000025_000019_leftImg8bit.png,cityscape
1.9255084,1.447412,../GTA/02_images/03983.png,GTA
0.7012333,0.7089444,../GTA/03_images/05883.png,GTA
-0.120214745,0.44602406,../GTA/03_images/06238.png,GTA
-0.64353704,-0.5252605,../cityscape/leftImg8bit/test/mainz/mainz_000000_008871_leftImg8bit.png,cityscape
-1.0405892,0.28342173,../bdd100k/seg/images/train/585f6b37-00000000.jpg,BDD
0.50797886,-1.4205977,../GTA/03_images/06922.png,GTA
-0.2590451,-0.6897661,../bdd100k/seg/images/train/3dab4537-aeb6078d.jpg,BDD
0.122052304,-1.1725392,../bdd100k/seg/images/train/07b5af1c-5153aa63.jpg,BDD
-0.10755294,1.350372,../GTA/03_images/09588.png,GTA
-0.66368836,1.4805884,../GTA/03_images/08126.png,GTA
-0.44953758,-1.0256702,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_030324_leftImg8bit.png,cityscape
-0.91378313,-0.101808295,../bdd100k/seg/images/test/ac56c836-bdabca21.jpg,BDD
-0.53603655,-0.87735325,../cityscape/leftImg8bit/test/munich/munich_000342_000019_leftImg8bit.png,cityscape
-0.63645566,0.31204352,../bdd100k/seg/images/test/ccdfec32-77664bf4.jpg,BDD
-0.22361353,-1.788726,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000202_000019_leftImg8bit.png,cityscape
-0.1008622,-1.1683925,../cityscape/leftImg8bit/train/hanover/hanover_000000_052512_leftImg8bit.png,cityscape
1.8865486,1.4774609,../GTA/01_images/01250.png,GTA
1.0356742,1.0733163,../GTA/01_images/00149.png,GTA
0.22436196,-1.4493861,../cityscape/leftImg8bit/train/bremen/bremen_000078_000019_leftImg8bit.png,cityscape
-0.6709239,-0.18253139,../bdd100k/seg/images/train/be56ab92-da00e516.jpg,BDD
-0.45064563,-1.7334582,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000041_000019_leftImg8bit.png,cityscape
1.0401996,1.1197292,../GTA/03_images/06931.png,GTA
-0.6090508,1.3659493,../bdd100k/seg/images/train/1ee2d0f9-c1f48031.jpg,BDD
-0.40972164,-1.4472191,../cityscape/leftImg8bit/train/cologne/cologne_000079_000019_leftImg8bit.png,cityscape
-0.84967613,-0.014632505,../bdd100k/seg/images/train/6a2c3759-b95bf08e.jpg,BDD
-0.24703781,0.4856996,../bdd100k/seg/images/train/7ccd7466-426b0000.jpg,BDD
1.9907398,1.456922,../GTA/02_images/03565.png,GTA
-0.7406464,-0.97268295,../cityscape/leftImg8bit/test/berlin/berlin_000443_000019_leftImg8bit.png,cityscape
1.2019503,1.3781526,../GTA/01_images/01875.png,GTA
-0.7560799,0.117833994,../bdd100k/seg/images/train/0ab72d5d-af77406b.jpg,BDD
1.0614322,1.5410973,../GTA/03_images/07178.png,GTA
-0.3092074,1.1317148,../bdd100k/seg/images/train/a32275b1-ede23fc6.jpg,BDD
-0.5680806,1.4595951,../bdd100k/seg/images/val/9b2f8e46-00000000.jpg,BDD
0.6063634,0.64713705,../GTA/01_images/00043.png,GTA
-0.1467566,-2.6080937,../bdd100k/seg/images/val/7ed0f644-ac730001.jpg,BDD
-0.9923938,0.32215396,../bdd100k/seg/images/train/70db4cac-d69a5e41.jpg,BDD
-0.71569943,0.9938867,../GTA/01_images/00891.png,GTA
-0.92353934,-0.083124235,../bdd100k/seg/images/train/2d88dd5c-1837fcff.jpg,BDD
1.7136483,1.5266383,../GTA/01_images/01692.png,GTA
2.0610614,1.4792329,../GTA/02_images/02753.png,GTA
-0.4287156,0.45128998,../GTA/03_images/07631.png,GTA
-0.649436,-0.286942,../cityscape/leftImg8bit/train/hanover/hanover_000000_054965_leftImg8bit.png,cityscape
-0.40023902,-0.6970291,../cityscape/leftImg8bit/train/tubingen/tubingen_000129_000019_leftImg8bit.png,cityscape
0.38502753,-0.9883351,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_029378_leftImg8bit.png,cityscape
-0.7416387,-0.11959073,../bdd100k/seg/images/train/5d094d74-dac4c6c0.jpg,BDD
-0.44254076,-1.9014381,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000147_000019_leftImg8bit.png,cityscape
-0.5801667,-1.7778095,../GTA/03_images/09870.png,GTA
0.18116598,0.49757358,../GTA/03_images/06276.png,GTA
-0.25933075,-1.7263168,../cityscape/leftImg8bit/train/jena/jena_000008_000019_leftImg8bit.png,cityscape
0.9024224,1.4555658,../GTA/01_images/00686.png,GTA
-0.75304484,0.004129893,../bdd100k/seg/images/train/a7f9d60b-7ae3f042.jpg,BDD
-0.29042116,-1.7498343,../cityscape/leftImg8bit/train/aachen/aachen_000133_000019_leftImg8bit.png,cityscape
-0.805747,-0.35577747,../cityscape/leftImg8bit/val/lindau/lindau_000005_000019_leftImg8bit.png,cityscape
-0.17397994,0.13528192,../bdd100k/seg/images/train/57671c58-bbc50c0b.jpg,BDD
-0.9912339,-0.56889236,../cityscape/leftImg8bit/test/berlin/berlin_000324_000019_leftImg8bit.png,cityscape
-0.7261491,-1.146761,../cityscape/leftImg8bit/test/berlin/berlin_000359_000019_leftImg8bit.png,cityscape
-0.9311999,-0.8057287,../cityscape/leftImg8bit/test/munich/munich_000055_000019_leftImg8bit.png,cityscape
0.47398156,0.08389035,../bdd100k/seg/images/train/3d74dd6a-12517fd5.jpg,BDD
-0.2665346,0.468951,../GTA/03_images/07583.png,GTA
-0.6635074,0.17283553,../cityscape/leftImg8bit/train/cologne/cologne_000048_000019_leftImg8bit.png,cityscape
-0.6092847,0.19671614,../GTA/03_images/08889.png,GTA
1.0268027,1.0468639,../GTA/01_images/00140.png,GTA
0.44193882,-1.1104664,../GTA/03_images/08092.png,GTA
0.07697552,-1.2552485,../cityscape/leftImg8bit/val/munster/munster_000042_000019_leftImg8bit.png,cityscape
2.0198138,1.4715301,../GTA/02_images/03493.png,GTA
-0.6906935,1.4916937,../bdd100k/seg/images/train/2f1db731-b2e98dce.jpg,BDD
-0.09638227,-1.2549992,../cityscape/leftImg8bit/test/munich/munich_000106_000019_leftImg8bit.png,cityscape
-0.56384534,0.10893156,../bdd100k/seg/images/val/9f7d0810-920ea2dc.jpg,BDD
-0.2685418,-1.0645274,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_087822_leftImg8bit.png,cityscape
1.872303,1.4658122,../GTA/01_images/01819.png,GTA
-1.0483898,0.1514983,../bdd100k/seg/images/train/051d6f8d-ab210001.jpg,BDD
-0.26974973,-1.3344091,../cityscape/leftImg8bit/train/stuttgart/stuttgart_000011_000019_leftImg8bit.png,cityscape
-0.05223375,-1.096613,../cityscape/leftImg8bit/test/mainz/mainz_000000_020415_leftImg8bit.png,cityscape
-0.3211713,-1.4628636,../cityscape/leftImg8bit/train/erfurt/erfurt_000074_000019_leftImg8bit.png,cityscape
-0.11869713,-1.0765716,../cityscape/leftImg8bit/train/hanover/hanover_000000_032681_leftImg8bit.png,cityscape
-0.45647156,0.088821575,../bdd100k/seg/images/test/b7a21f9b-cc457d04.jpg,BDD
-0.31257597,-1.3388041,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_002646_leftImg8bit.png,cityscape
-0.5268847,0.29111418,../GTA/03_images/08245.png,GTA
1.6710387,1.2121036,../GTA/03_images/05844.png,GTA
1.6717355,1.5470772,../GTA/03_images/05567.png,GTA
-0.09927977,-1.4423003,../cityscape/leftImg8bit/train/jena/jena_000012_000019_leftImg8bit.png,cityscape
0.088153295,-1.189355,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_098400_leftImg8bit.png,cityscape
-0.94078964,0.27992377,../bdd100k/seg/images/test/d6fd12ed-d08267fa.jpg,BDD
-0.48638237,0.14807737,../bdd100k/seg/images/train/6ea9d065-03300cfe.jpg,BDD
-0.8777048,-0.37435928,../bdd100k/seg/images/train/553e4a19-8b560001.jpg,BDD
-1.0649116,0.10899072,../bdd100k/seg/images/val/a91b7555-00000780.jpg,BDD
-0.32402694,1.5123955,../bdd100k/seg/images/test/f5fce005-00000455.jpg,BDD
-0.6120772,-0.6090939,../bdd100k/seg/images/test/f59fd8f4-89661375.jpg,BDD
1.9890145,1.3570664,../GTA/03_images/05622.png,GTA
-0.44971973,-1.2888591,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000021_000019_leftImg8bit.png,cityscape
-0.8444784,0.71822625,../bdd100k/seg/images/train/411e334e-eba9b296.jpg,BDD
-0.15020984,0.43985373,../GTA/03_images/08262.png,GTA
-0.35029787,0.28493986,../bdd100k/seg/images/train/5a463e45-8a75255d.jpg,BDD
-0.45646292,-0.029210292,../GTA/03_images/07728.png,GTA
0.3365544,1.464614,../GTA/03_images/07567.png,GTA
1.3737489,1.3515596,../GTA/03_images/06826.png,GTA
-0.46358982,-0.900013,../cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_037159_leftImg8bit.png,cityscape
0.12513788,0.4537381,../GTA/03_images/06481.png,GTA
-0.19096188,0.92265666,../GTA/01_images/00876.png,GTA
-1.0464529,0.11659875,../cityscape/leftImg8bit/train/krefeld/krefeld_000000_024921_leftImg8bit.png,cityscape
-0.39412338,-1.7539959,../bdd100k/seg/images/train/91a1d9e8-84b978ee.jpg,BDD
-0.8096101,-1.0482104,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_101724_leftImg8bit.png,cityscape
0.07329479,-1.2596748,../cityscape/leftImg8bit/test/mainz/mainz_000000_021457_leftImg8bit.png,cityscape
-0.13272104,-1.5249566,../cityscape/leftImg8bit/train/bochum/bochum_000000_001519_leftImg8bit.png,cityscape
