x,y,img_path,img_label
-0.09234431,-1.0371559,../cityscape/leftImg8bit/test/mainz/mainz_000000_020415_leftImg8bit.png,cityscape
-0.15070283,-1.7502536,../cityscape/leftImg8bit/train/erfurt/erfurt_000074_000019_leftImg8bit.png,cityscape
-0.21425997,-0.9980417,../cityscape/leftImg8bit/train/hanover/hanover_000000_032681_leftImg8bit.png,cityscape
-0.47136396,-0.2175633,../bdd100k/seg/images/test/b7a21f9b-cc457d04.jpg,BDD
-0.09818418,-1.3704494,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_002646_leftImg8bit.png,cityscape
-0.7727889,0.36481065,../GTA/03_images/08245.png,GTA
1.8265806,1.1706072,../GTA/03_images/05844.png,GTA
1.785458,1.5073842,../GTA/03_images/05567.png,GTA
-0.024509504,-1.7028203,../cityscape/leftImg8bit/train/jena/jena_000012_000019_leftImg8bit.png,cityscape
0.29914787,-1.1637782,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_098400_leftImg8bit.png,cityscape
-0.9202213,0.18292141,../bdd100k/seg/images/test/d6fd12ed-d08267fa.jpg,BDD
-0.6986316,0.05549216,../bdd100k/seg/images/train/6ea9d065-03300cfe.jpg,BDD
-0.72706395,-0.46464616,../bdd100k/seg/images/train/553e4a19-8b560001.jpg,BDD
-0.8501461,0.20594971,../bdd100k/seg/images/val/a91b7555-00000780.jpg,BDD
-0.8915025,1.7239786,../bdd100k/seg/images/test/f5fce005-00000455.jpg,BDD
-0.41121218,-0.61600184,../bdd100k/seg/images/test/f59fd8f4-89661375.jpg,BDD
2.2108314,1.2085752,../GTA/03_images/05622.png,GTA
-0.3388497,-1.3691711,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000021_000019_leftImg8bit.png,cityscape
-1.1317021,0.8905835,../bdd100k/seg/images/train/411e334e-eba9b296.jpg,BDD
-0.21929324,0.4382081,../GTA/03_images/08262.png,GTA
-0.61394936,0.51827127,../bdd100k/seg/images/train/5a463e45-8a75255d.jpg,BDD
-0.5181103,0.07492994,../GTA/03_images/07728.png,GTA
0.97160614,1.4838876,../GTA/03_images/07567.png,GTA
1.4943649,1.360345,../GTA/03_images/06826.png,GTA
-0.32601702,-1.1294891,../cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_037159_leftImg8bit.png,cityscape
0.15911591,0.4931682,../GTA/03_images/06481.png,GTA
-0.512972,0.8707913,../GTA/01_images/00876.png,GTA
-1.0670139,-0.060498253,../cityscape/leftImg8bit/train/krefeld/krefeld_000000_024921_leftImg8bit.png,cityscape
-0.150334,-1.9261801,../bdd100k/seg/images/train/91a1d9e8-84b978ee.jpg,BDD
-0.6975348,-1.0615213,../cityscape/leftImg8bit/train/hamburg/hamburg_000000_101724_leftImg8bit.png,cityscape
0.1856731,-1.283022,../cityscape/leftImg8bit/test/mainz/mainz_000000_021457_leftImg8bit.png,cityscape
0.030029526,-1.7126253,../cityscape/leftImg8bit/train/bochum/bochum_000000_001519_leftImg8bit.png,cityscape
-0.94779754,1.5063719,../bdd100k/seg/images/train/5a855199-03bff01a.jpg,BDD
